,work_id,Fullname,Order,work_year,DOI
1573,caadria2007_381,Christiane Marger Herr,2,2007,https://doi.org/10.52842/conf.caadria.2007.x.r5m
1574,caadria2007_391,Nimish Biloria,1,2007,https://doi.org/10.52842/conf.caadria.2007.x.d7a
1575,caadria2007_399,Halil I. Erhan,1,2007,https://doi.org/10.52842/conf.caadria.2007.x.n6c
1576,caadria2007_399,Fatiha. D. Jebbar,2,2007,https://doi.org/10.52842/conf.caadria.2007.x.n6c
1577,caadria2007_411,Youpei Hu,1,2007,https://doi.org/10.52842/conf.caadria.2007.x.r9v
1578,caadria2007_411,Wowo Ding,2,2007,https://doi.org/10.52842/conf.caadria.2007.x.r9v
1579,caadria2007_411,Gang Yuan,3,2007,https://doi.org/10.52842/conf.caadria.2007.x.r9v
1580,caadria2007_423,Dominik Holzer,1,2007,https://doi.org/10.52842/conf.caadria.2007.x.c6q
1581,caadria2007_423,Mark Burry,2,2007,https://doi.org/10.52842/conf.caadria.2007.x.c6q
1582,caadria2007_423,Richard Hough,3,2007,https://doi.org/10.52842/conf.caadria.2007.x.c6q
1583,caadria2007_433,Theodoros Dounas,1,2007,https://doi.org/10.52842/conf.caadria.2007.x.k1h
1584,caadria2007_433,Kotsiopoulos M. Anastasios,2,2007,https://doi.org/10.52842/conf.caadria.2007.x.k1h
1585,caadria2007_441,Ju-Hung Lan,1,2007,https://doi.org/10.52842/conf.caadria.2007.x.w5e
1586,caadria2007_451,Chiu-Shui Chan,1,2007,https://doi.org/10.52842/conf.caadria.2007.x.v8d
1587,caadria2007_459,Kui Yue,1,2007,https://doi.org/10.52842/conf.caadria.2007.x.b9q
1588,caadria2007_459,Ramesh Krishnamurti,2,2007,https://doi.org/10.52842/conf.caadria.2007.x.b9q
1589,caadria2007_467,Paul Varghese,1,2007,https://doi.org/10.52842/conf.caadria.2007.x.i3v
1590,caadria2007_467,Arif N. Merchant,2,2007,https://doi.org/10.52842/conf.caadria.2007.x.i3v
1591,caadria2007_475,Alexander Koutamanis,1,2007,https://doi.org/10.52842/conf.caadria.2007.x.j8j
1592,caadria2007_475,Gilles Halin,2,2007,https://doi.org/10.52842/conf.caadria.2007.x.j8j
1593,caadria2007_475,Thomas Kvan,3,2007,https://doi.org/10.52842/conf.caadria.2007.x.j8j
1594,caadria2007_483,Ih-Cheng Lai,1,2007,https://doi.org/10.52842/conf.caadria.2007.x.c4b
1595,caadria2007_483,Teng-Wen Chang,2,2007,https://doi.org/10.52842/conf.caadria.2007.x.c4b
1596,caadria2007_489,Herman Neuckermans,1,2007,https://doi.org/10.52842/conf.caadria.2007.x.c0s
1597,caadria2007_489,Martin Wolpers,2,2007,https://doi.org/10.52842/conf.caadria.2007.x.c0s
1598,caadria2007_489,Mathias Casaer,3,2007,https://doi.org/10.52842/conf.caadria.2007.x.c0s
1599,caadria2007_489,Ann Heylighen,4,2007,https://doi.org/10.52842/conf.caadria.2007.x.c0s
1600,caadria2007_503,Reika Sato,1,2007,https://doi.org/10.52842/conf.caadria.2007.x.x1x
1601,caadria2007_503,Bin Lu,2,2007,https://doi.org/10.52842/conf.caadria.2007.x.x1x
1602,caadria2007_503,Mayumi Oyama-Higa,3,2007,https://doi.org/10.52842/conf.caadria.2007.x.x1x
1603,caadria2007_503,Tsuneo Jozen,4,2007,https://doi.org/10.52842/conf.caadria.2007.x.x1x
1604,caadria2007_503,Nagae Katsuya,5,2007,https://doi.org/10.52842/conf.caadria.2007.x.x1x
1605,caadria2007_511,Jörg Rügemer,1,2007,https://doi.org/10.52842/conf.caadria.2007.x.t8j
1606,caadria2007_519,David Porter,1,2007,https://doi.org/10.52842/conf.caadria.2007.x.x4b
1607,caadria2007_519,Raid Hanna,2,2007,https://doi.org/10.52842/conf.caadria.2007.x.x4b
1608,caadria2007_529,Paul Murty,1,2007,https://doi.org/10.52842/conf.caadria.2007.x.j9u
1609,caadria2007_529,Terry Purcell,2,2007,https://doi.org/10.52842/conf.caadria.2007.x.j9u
1610,caadria2007_537,Chuan Fei Yu,1,2007,https://doi.org/10.52842/conf.caadria.2007.x.v4x
1611,caadria2007_543,Lixin Fang,1,2007,https://doi.org/10.52842/conf.caadria.2007.x.c9f
1612,caadria2007_543,Qi Zhou,2,2007,https://doi.org/10.52842/conf.caadria.2007.x.c9f
1613,caadria2007_549,Chuang-Yu Huang,1,2007,https://doi.org/10.52842/conf.caadria.2007.x.d1s
1614,caadria2007_561,Xiangyu Wang,1,2007,https://doi.org/10.52842/conf.caadria.2007.x.m0v
1615,caadria2007_569,José R. Kós,1,2007,https://doi.org/10.52842/conf.caadria.2007.x.h2u
1616,caadria2007_577,Jules Moloney,1,2007,https://doi.org/10.52842/conf.caadria.2007.x.e3m
1617,caadria2007_585,José Luis Menegotto,1,2007,https://doi.org/10.52842/conf.caadria.2007.x.r9m
1618,caadria2007_593,Tomohiro Fukuda,1,2007,https://doi.org/10.52842/conf.caadria.2007.x.i5u
1619,caadria2007_593,Atsuko Kaga,2,2007,https://doi.org/10.52842/conf.caadria.2007.x.i5u
1620,caadria2007_593,Masahiro Kawaguchi,3,2007,https://doi.org/10.52842/conf.caadria.2007.x.i5u
1621,caadria2007_593,Wookhyun Yeo,4,2007,https://doi.org/10.52842/conf.caadria.2007.x.i5u
1622,caadria2007_599,Beng-Kiang Tan,1,2007,https://doi.org/10.52842/conf.caadria.2007.x.x3p
1623,caadria2007_599,Daniel Hii Jun Chung,2,2007,https://doi.org/10.52842/conf.caadria.2007.x.x3p
1624,caadria2007_611,Kittisak Arpornwicharnop,1,2007,https://doi.org/10.52842/conf.caadria.2007.x.u9u
1625,caadria2007_611,Pinyo Jinuntuya,2,2007,https://doi.org/10.52842/conf.caadria.2007.x.u9u
1626,caadria2007_611,Pizzanu Kanongchaiyos,3,2007,https://doi.org/10.52842/conf.caadria.2007.x.u9u
1627,caadria2007_619,Jingping Qian,1,2007,https://doi.org/10.52842/conf.caadria.2007.x.p7s
1628,caadria2007_619,Chiu-Shui Chan,2,2007,https://doi.org/10.52842/conf.caadria.2007.x.p7s
1629,caadria2007_625,Marc Aurel Schnabel,1,2007,https://doi.org/10.52842/conf.caadria.2007.x.i5r
1630,caadria2007_633,Kalliopi Maravelea,1,2007,https://doi.org/10.52842/conf.caadria.2007.x.t8k
1631,caadria2007_633,M. Grant,2,2007,https://doi.org/10.52842/conf.caadria.2007.x.t8k
1632,caadria2007_639,Pinyo Jinuntuya,1,2007,https://doi.org/10.52842/conf.caadria.2007.x.k9q
1633,caadria2007_639,Jirayod Theppipit,2,2007,https://doi.org/10.52842/conf.caadria.2007.x.k9q
1634,caadria2007_645,Ji-Hyun Lee,1,2007,https://doi.org/10.52842/conf.caadria.2007.x.c0b
1635,caadria2007_645,Tian-Chiu Li,2,2007,https://doi.org/10.52842/conf.caadria.2007.x.c0b
1636,caadria2007_657,Sirin Chotsiri,1,2007,https://doi.org/10.52842/conf.caadria.2007.x.u1h
1637,caadria2007_657,Siwarak Suwannasan,2,2007,https://doi.org/10.52842/conf.caadria.2007.x.u1h
1638,caadria2007_657,Wipaporn Lamool,3,2007,https://doi.org/10.52842/conf.caadria.2007.x.u1h
1639,caadria2007_657,Monchai Bunyavipakul,4,2007,https://doi.org/10.52842/conf.caadria.2007.x.u1h
1640,caadria2007_659,Zi-Ru Chen,1,2007,https://doi.org/10.52842/conf.caadria.2007.x.w5x
1641,caadria2007_661,Wipaporn Lamool,1,2007,https://doi.org/10.52842/conf.caadria.2007.x.u1h
1642,caadria2007_661,Sirin Chotsiri,2,2007,https://doi.org/10.52842/conf.caadria.2007.x.u1h
1643,caadria2007_661,S. Suvarnnasara,3,2007,https://doi.org/10.52842/conf.caadria.2007.x.u1h
1644,caadria2007_661,Monchai Bunyavipakul,4,2007,https://doi.org/10.52842/conf.caadria.2007.x.u1h
1645,caadria2007_667,P.G. Shivshankar,1,2007,https://doi.org/10.52842/conf.caadria.2007.x.n6f
1646,caadria2007_667,Vennila Thirumavalavan,2,2007,https://doi.org/10.52842/conf.caadria.2007.x.n6f
1647,caadria2007_675,Joseph Chuen-Huei Huang,1,2007,https://doi.org/10.52842/conf.caadria.2007.x.x9q
1648,caadria2007_677,R. Anbusivan,1,2007,https://doi.org/10.52842/conf.caadria.2007.x.l5x
1649,caadria2007_683,Bahram Tayyar,1,2007,https://doi.org/10.52842/conf.caadria.2007.x.d5x
1650,caadria2007_687,Liang Chen,1,2007,https://doi.org/10.52842/conf.caadria.2007.x.a9l
1651,caadria2007_689,Daniel Hii Jun Chung,1,2007,https://doi.org/10.52842/conf.caadria.2007.x.i4m
1652,caadria2007_693,Yue Kui,1,2007,https://doi.org/10.52842/conf.caadria.2007.x.x9v
1653,caadria2007_693,Ramesh Krishnamurti,2,2007,https://doi.org/10.52842/conf.caadria.2007.x.x9v
1654,caadria2008_10_session1b_081,Hannu Penttilä,1,2008,https://doi.org/10.52842/conf.caadria.2008.081
1655,caadria2008_10_session1b_081,Markus Peter,2,2008,https://doi.org/10.52842/conf.caadria.2008.081
1656,caadria2008_10_session1b_081,Dietrich Elger,3,2008,https://doi.org/10.52842/conf.caadria.2008.081
1657,caadria2008_11_session2a_093,Hyun Soo Lee,1,2008,https://doi.org/10.52842/conf.caadria.2008.093
1658,caadria2008_11_session2a_093,Ju Hyun Lee,2,2008,https://doi.org/10.52842/conf.caadria.2008.093
1659,caadria2008_12_session2a_103,Wun-Bin Yang,1,2008,https://doi.org/10.52842/conf.caadria.2008.103
1660,caadria2008_12_session2a_103,Ji-Hyun Lee,2,2008,https://doi.org/10.52842/conf.caadria.2008.103
1661,caadria2008_13_session2a_110,Wiboonsiri Wiboonma,1,2008,https://doi.org/10.52842/conf.caadria.2008.110
1662,caadria2008_13_session2a_110,Pinyo Jinuntuya,2,2008,https://doi.org/10.52842/conf.caadria.2008.110
1663,caadria2008_13_session2a_110,Pizzanu Kanongchaiyos,3,2008,https://doi.org/10.52842/conf.caadria.2008.110
1664,caadria2008_14_session2a_117,Kui Yue,1,2008,https://doi.org/10.52842/conf.caadria.2008.117
1665,caadria2008_14_session2a_117,Casey Hickerson,2,2008,https://doi.org/10.52842/conf.caadria.2008.117
1666,caadria2008_14_session2a_117,Ramesh Krishnamurti,3,2008,https://doi.org/10.52842/conf.caadria.2008.117
1667,caadria2008_15_session2a_125,Ganapathy Mahalingam,1,2008,https://doi.org/10.52842/conf.caadria.2008.125
1668,caadria2008_16_session2a_132,Anand Bhatt,1,2008,https://doi.org/10.52842/conf.caadria.2008.132
1669,caadria2008_17_session2a_143,Pornpis Kaewlai,1,2008,https://doi.org/10.52842/conf.caadria.2008.143
1670,caadria2008_17_session2a_143,Pinyo Jinuntuya,2,2008,https://doi.org/10.52842/conf.caadria.2008.143
1671,caadria2008_17_session2a_143,Pizzanu Kanongchaiyos,3,2008,https://doi.org/10.52842/conf.caadria.2008.143
1672,caadria2008_18_session3a_153,John S. Gero,1,2008,https://doi.org/10.52842/conf.caadria.2008.153
1673,caadria2008_18_session3a_153,Kazjon S. Grace,2,2008,https://doi.org/10.52842/conf.caadria.2008.153
1674,caadria2008_18_session3a_153,Robert Saunders,3,2008,https://doi.org/10.52842/conf.caadria.2008.153
1675,caadria2008_19_session3a_161,Yeonjoo Oh,1,2008,https://doi.org/10.52842/conf.caadria.2008.161
1676,caadria2008_19_session3a_161,Mark D. Gross,2,2008,https://doi.org/10.52842/conf.caadria.2008.161
1677,caadria2008_19_session3a_161,Ellen Yi-Luen Do,3,2008,https://doi.org/10.52842/conf.caadria.2008.161
1678,caadria2008_1_session1a_014,Tomohiro Fukuda,1,2008,https://doi.org/10.52842/conf.caadria.2008.014
1679,caadria2008_1_session1a_014,Atsuko Kaga,2,2008,https://doi.org/10.52842/conf.caadria.2008.014
1680,caadria2008_1_session1a_014,Yosuke Takada,3,2008,https://doi.org/10.52842/conf.caadria.2008.014
1681,caadria2008_20_session3a_168,Ju-Hung Lan,1,2008,https://doi.org/10.52842/conf.caadria.2008.168
1682,caadria2008_21_session3a_174,Ju-Hung Lan,1,2008,https://doi.org/10.52842/conf.caadria.2008.174
1683,caadria2008_21_session3a_174,Kai-Han Chung,2,2008,https://doi.org/10.52842/conf.caadria.2008.174
1684,caadria2008_22_session3a_180,Li Li,1,2008,https://doi.org/10.52842/conf.caadria.2008.180
1685,caadria2008_22_session3a_180,Jingwen Gu,2,2008,https://doi.org/10.52842/conf.caadria.2008.180
1686,caadria2008_22_session3a_180,Jing Ma,3,2008,https://doi.org/10.52842/conf.caadria.2008.180
1687,caadria2008_23_session3a_185,Kathryn Merrick,1,2008,https://doi.org/10.52842/conf.caadria.2008.185
1688,caadria2008_23_session3a_185,Mary Lou Maher,2,2008,https://doi.org/10.52842/conf.caadria.2008.185
1689,caadria2008_23_session3a_185,Rob Saunders,3,2008,https://doi.org/10.52842/conf.caadria.2008.185
1690,caadria2008_24_session3a_193,Tajin Biswas,1,2008,https://doi.org/10.52842/conf.caadria.2008.193
1691,caadria2008_24_session3a_193,Tsung-Hsien Wang,2,2008,https://doi.org/10.52842/conf.caadria.2008.193
1692,caadria2008_24_session3a_193,Ramesh Krishnamurti,3,2008,https://doi.org/10.52842/conf.caadria.2008.193
1693,caadria2008_25_session3b_205,Mi-Yun Kim,1,2008,https://doi.org/10.52842/conf.caadria.2008.205
1694,caadria2008_25_session3b_205,Jin-Won Choi,2,2008,https://doi.org/10.52842/conf.caadria.2008.205
1695,caadria2008_26_session3b_213,Leman Figen Gül,1,2008,https://doi.org/10.52842/conf.caadria.2008.213
1696,caadria2008_27_session3b_221,Tristan Al-Haddad,1,2008,https://doi.org/10.52842/conf.caadria.2008.221
1697,caadria2008_28_session3b_229,Hyoung-June Park,1,2008,https://doi.org/10.52842/conf.caadria.2008.229
1698,caadria2008_28_session3b_229,Young-Kyu Park,2,2008,https://doi.org/10.52842/conf.caadria.2008.229
1699,caadria2008_29_session3b_236,Walaiporn Nakapan,1,2008,https://doi.org/10.52842/conf.caadria.2008.236
1700,caadria2008_29_session3b_236,Somkidt Yindeeyoungyeon,2,2008,https://doi.org/10.52842/conf.caadria.2008.236
1701,caadria2008_2_session1a_022,Dounas Theodoros,1,2008,https://doi.org/10.52842/conf.caadria.2008.022
1702,caadria2008_2_session1a_022,Kotsiopoulos M. Anastasios,2,2008,https://doi.org/10.52842/conf.caadria.2008.022
1703,caadria2008_30_session3b_244,Bahram Tayyar,1,2008,https://doi.org/10.52842/conf.caadria.2008.244
1704,caadria2008_31_session3b_251,Ruht Tantachamroon,1,2008,https://doi.org/10.52842/conf.caadria.2008.251
1705,caadria2008_31_session3b_251,Acharawan Chutarat,2,2008,https://doi.org/10.52842/conf.caadria.2008.251
1706,caadria2008_32_session4a_263,Jeff W.T. Kan,1,2008,https://doi.org/10.52842/conf.caadria.2008.263
1707,caadria2008_32_session4a_263,John S. Gero,2,2008,https://doi.org/10.52842/conf.caadria.2008.263
1708,caadria2008_33_session4a_271,Tomohiro Fukuda,1,2008,https://doi.org/10.52842/conf.caadria.2008.271
1709,caadria2008_33_session4a_271,Atsuko Kaga,2,2008,https://doi.org/10.52842/conf.caadria.2008.271
1710,caadria2008_33_session4a_271,Takanori Terashima,3,2008,https://doi.org/10.52842/conf.caadria.2008.271
1711,caadria2008_34_session4a_278,Thomas Fischer,1,2008,https://doi.org/10.52842/conf.caadria.2008.278
1712,caadria2008_35_session4a_285,Cheng-An Pan,1,2008,https://doi.org/10.52842/conf.caadria.2008.285
1713,caadria2008_35_session4a_285,Taysheng Jeng,2,2008,https://doi.org/10.52842/conf.caadria.2008.285
1714,caadria2008_36_session4a_293,Marc Aurel Schnabel,1,2008,https://doi.org/10.52842/conf.caadria.2008.293
1715,caadria2008_36_session4a_293,Xiangyu Wang,2,2008,https://doi.org/10.52842/conf.caadria.2008.293
1716,caadria2008_36_session4a_293,Hartmut Seichter,3,2008,https://doi.org/10.52842/conf.caadria.2008.293
1717,caadria2008_36_session4a_293,Thomas Kvan,4,2008,https://doi.org/10.52842/conf.caadria.2008.293
1718,caadria2008_37_session4a_300,Giuseppe Pellitteri,1,2008,https://doi.org/10.52842/conf.caadria.2008.300
1719,caadria2008_37_session4a_300,Salvatore Concialdi,2,2008,https://doi.org/10.52842/conf.caadria.2008.300
1720,caadria2008_37_session4a_300,Raimondo Lattuca,3,2008,https://doi.org/10.52842/conf.caadria.2008.300
1721,caadria2008_38_session4a_309,John S. Gero,1,2008,https://doi.org/10.52842/conf.caadria.2008.309
1722,caadria2008_38_session4a_309,Nick Kelly,2,2008,https://doi.org/10.52842/conf.caadria.2008.309
1723,caadria2008_39_session4b_321,Christiane Marger Herr,1,2008,https://doi.org/10.52842/conf.caadria.2008.321
1724,caadria2008_39_session4b_321,Justyna Karakiewicz,2,2008,https://doi.org/10.52842/conf.caadria.2008.321
1725,caadria2008_3_session1a_029,Michael A. Ambrose,1,2008,https://doi.org/10.52842/conf.caadria.2008.029
1726,caadria2008_3_session1a_029,Carl Lostritto,2,2008,https://doi.org/10.52842/conf.caadria.2008.029
1727,caadria2008_3_session1a_029,Luc Wilson,3,2008,https://doi.org/10.52842/conf.caadria.2008.029
1728,caadria2008_40_session4b_328,Chieh-Jen Lin,1,2008,https://doi.org/10.52842/conf.caadria.2008.328
1729,caadria2008_40_session4b_328,Mao-Lin Chiu,2,2008,https://doi.org/10.52842/conf.caadria.2008.328
1730,caadria2008_41_session4b_335,Biao Li,1,2008,https://doi.org/10.52842/conf.caadria.2008.335
1731,caadria2008_41_session4b_335,Rong Li,2,2008,https://doi.org/10.52842/conf.caadria.2008.335
1732,caadria2008_41_session4b_335,Xue Kai,3,2008,https://doi.org/10.52842/conf.caadria.2008.335
1733,caadria2008_41_session4b_335,Liu Chang,4,2008,https://doi.org/10.52842/conf.caadria.2008.335
1734,caadria2008_41_session4b_335,Gao Qin,5,2008,https://doi.org/10.52842/conf.caadria.2008.335
1735,caadria2008_42_session4b_343,Carlos Barrios,1,2008,https://doi.org/10.52842/conf.caadria.2008.343
1736,caadria2008_42_session4b_343,Damien Alomar,2,2008,https://doi.org/10.52842/conf.caadria.2008.343
1737,caadria2008_43_session4b_350,Rui Chen,1,2008,https://doi.org/10.52842/conf.caadria.2008.350
1738,caadria2008_43_session4b_350,Xiangyu Wang,2,2008,https://doi.org/10.52842/conf.caadria.2008.350
1739,caadria2008_44_session4b_357,Jeremy J. Ham,1,2008,https://doi.org/10.52842/conf.caadria.2008.357
1740,caadria2008_45_session4b_364,Katsuhiko Muramoto,1,2008,https://doi.org/10.52842/conf.caadria.2008.364
1741,caadria2008_45_session4b_364,Sonali Kumar,2,2008,https://doi.org/10.52842/conf.caadria.2008.364
1742,caadria2008_45_session4b_364,Michael Jemtrud,3,2008,https://doi.org/10.52842/conf.caadria.2008.364
1743,caadria2008_45_session4b_364,Danielle Wiley,4,2008,https://doi.org/10.52842/conf.caadria.2008.364
1744,caadria2008_46_session5a_375,Makoto Otani,1,2008,https://doi.org/10.52842/conf.caadria.2008.375
1745,caadria2008_46_session5a_375,Tatsuya Kishimoto,2,2008,https://doi.org/10.52842/conf.caadria.2008.375
1746,caadria2008_47_session5a_383,Mercedes Paulini,1,2008,https://doi.org/10.52842/conf.caadria.2008.383
1747,caadria2008_47_session5a_383,Marc Aurel Schnabel,2,2008,https://doi.org/10.52842/conf.caadria.2008.383
1748,caadria2008_48_session5a_391,S. Kacher,1,2008,https://doi.org/10.52842/conf.caadria.2008.391
1749,caadria2008_48_session5a_391,Gilles Halin,2,2008,https://doi.org/10.52842/conf.caadria.2008.391
1750,caadria2008_49_session5a_399,V. Anuradha,1,2008,https://doi.org/10.52842/conf.caadria.2008.399
1751,caadria2008_49_session5a_399,Minal Sabnis,2,2008,https://doi.org/10.52842/conf.caadria.2008.399
1752,caadria2008_49_session5a_399,Vennila Thirumavalavn,3,2008,https://doi.org/10.52842/conf.caadria.2008.399
1753,caadria2008_4_session1a_036,Ben Coorey,1,2008,https://doi.org/10.52842/conf.caadria.2008.036
1754,caadria2008_50_session5a_409,Ginette M. Wessel,1,2008,https://doi.org/10.52842/conf.caadria.2008.409
1755,caadria2008_50_session5a_409,Eric J. Sauda,2,2008,https://doi.org/10.52842/conf.caadria.2008.409
1756,caadria2008_50_session5a_409,Remco Chang,3,2008,https://doi.org/10.52842/conf.caadria.2008.409
1757,caadria2008_51_session5a_417,Heimo Schimek,1,2008,https://doi.org/10.52842/conf.caadria.2008.417
1758,caadria2008_51_session5a_417,Milena Stavric,2,2008,https://doi.org/10.52842/conf.caadria.2008.417
1759,caadria2008_51_session5a_417,Albert Wiltsche,3,2008,https://doi.org/10.52842/conf.caadria.2008.417
1760,caadria2008_52_session5a_426,Atsuko Kaga,1,2008,https://doi.org/10.52842/conf.caadria.2008.426
1761,caadria2008_52_session5a_426,Yasuko Matsunaga,2,2008,https://doi.org/10.52842/conf.caadria.2008.426
1762,caadria2008_52_session5a_426,Kenichi Sakai,3,2008,https://doi.org/10.52842/conf.caadria.2008.426
1763,caadria2008_52_session5a_426,Tomohiro Fukuda,4,2008,https://doi.org/10.52842/conf.caadria.2008.426
1764,caadria2008_53_session5b_437,Michael A. Ambrose,1,2008,https://doi.org/10.52842/conf.caadria.2008.437
1765,caadria2008_53_session5b_437,Lisa Lacharité-Lostritto,2,2008,https://doi.org/10.52842/conf.caadria.2008.437
1766,caadria2008_54_session5b_445,Ahmad Rafi,1,2008,https://doi.org/10.52842/conf.caadria.2008.445
1767,caadria2008_54_session5b_445,Mastura Yunan,2,2008,https://doi.org/10.52842/conf.caadria.2008.445
1768,caadria2008_54_session5b_445,Mazlan Mahadzir,3,2008,https://doi.org/10.52842/conf.caadria.2008.445
1769,caadria2008_54_session5b_445,Abdul Halim,4,2008,https://doi.org/10.52842/conf.caadria.2008.445
1770,caadria2008_55_session5b_452,Jae Wan Park,1,2008,https://doi.org/10.52842/conf.caadria.2008.452
1771,caadria2008_55_session5b_452,Yunseok Oscar Kang,2,2008,https://doi.org/10.52842/conf.caadria.2008.452
1772,caadria2008_55_session5b_452,Kostas Terzidis,3,2008,https://doi.org/10.52842/conf.caadria.2008.452
1773,caadria2008_56_session5b_459,Marc Aurel Schnabel,1,2008,https://doi.org/10.52842/conf.caadria.2008.459
1774,caadria2008_57_session6a_472,S. Lim,1,2008,https://doi.org/10.52842/conf.caadria.2008.472
1775,caadria2008_57_session6a_472,Miquel Prats,2,2008,https://doi.org/10.52842/conf.caadria.2008.472
1776,caadria2008_57_session6a_472,Scott C. Chase,3,2008,https://doi.org/10.52842/conf.caadria.2008.472
1777,caadria2008_57_session6a_472,Steve Garner,4,2008,https://doi.org/10.52842/conf.caadria.2008.472
1778,caadria2008_58_session6a_479,Shiro Matsushima,1,2008,https://doi.org/10.52842/conf.caadria.2008.479
1779,caadria2008_58_session6a_479,Rie Takenaka,2,2008,https://doi.org/10.52842/conf.caadria.2008.479
1780,caadria2008_58_session6a_479,Daisuke Sasaki,3,2008,https://doi.org/10.52842/conf.caadria.2008.479
1781,caadria2008_59_session6a_487,C. Chevrier,1,2008,https://doi.org/10.52842/conf.caadria.2008.487
1782,caadria2008_59_session6a_487,J.P. Perrin,2,2008,https://doi.org/10.52842/conf.caadria.2008.487
1783,caadria2008_5_session1a_042,Chiung-Hui Chen,1,2008,https://doi.org/10.52842/conf.caadria.2008.042
1784,caadria2008_60_session6a_494,Xiangyu Wang,1,2008,https://doi.org/10.52842/conf.caadria.2008.494
1785,caadria2008_60_session6a_494,Rui Chen,2,2008,https://doi.org/10.52842/conf.caadria.2008.494
1786,caadria2008_61_session6a_501,Peter Christensen,1,2008,https://doi.org/10.52842/conf.caadria.2008.501
1787,caadria2008_61_session6a_501,Marc Aurel Schnabel,2,2008,https://doi.org/10.52842/conf.caadria.2008.501
1788,caadria2008_62_session6a_510,Nancy Diniz,1,2008,https://doi.org/10.52842/conf.caadria.2008.510
1789,caadria2008_63_session6b_522,Athanassios Economou,1,2008,https://doi.org/10.52842/conf.caadria.2008.522
1790,caadria2008_63_session6b_522,Gernot Riether,2,2008,https://doi.org/10.52842/conf.caadria.2008.522
1791,caadria2008_64_session6b_529,Jörg Rügemer,1,2008,https://doi.org/10.52842/conf.caadria.2008.529
1792,caadria2008_65_session6b_536,Nuttawut Puttipong,1,2008,https://doi.org/10.52842/conf.caadria.2008.536
1793,caadria2008_66_session6b_544,Russell Lowe,1,2008,https://doi.org/10.52842/conf.caadria.2008.544
1794,caadria2008_67_session6b_552,Hyoung-June Park,1,2008,https://doi.org/10.52842/conf.caadria.2008.552
1795,caadria2008_68_session7a_564,Shun Watanabe,1,2008,https://doi.org/10.52842/conf.caadria.2008.564
1796,caadria2008_68_session7a_564,Yu Nishikawa,2,2008,https://doi.org/10.52842/conf.caadria.2008.564
1797,caadria2008_69_session7a_572,Jumphon Lertlakkhanakul,1,2008,https://doi.org/10.52842/conf.caadria.2008.572
1798,caadria2008_69_session7a_572,Seoyoung Lee,2,2008,https://doi.org/10.52842/conf.caadria.2008.572
1799,caadria2008_69_session7a_572,Jin-Won Choi,3,2008,https://doi.org/10.52842/conf.caadria.2008.572
1800,caadria2008_6_session1b_053,Ning Gu,1,2008,https://doi.org/10.52842/conf.caadria.2008.053
1801,caadria2008_6_session1b_053,Vishal Singh ,2,2008,https://doi.org/10.52842/conf.caadria.2008.053
1802,caadria2008_6_session1b_053,London Kerry,3,2008,https://doi.org/10.52842/conf.caadria.2008.053
1803,caadria2008_6_session1b_053,Ljiljana Brankovic,4,2008,https://doi.org/10.52842/conf.caadria.2008.053
1804,caadria2008_6_session1b_053,Taylor Claudelle,5,2008,https://doi.org/10.52842/conf.caadria.2008.053
1805,caadria2008_70_session7a_579,Beng-Kiang Tan,1,2008,https://doi.org/10.52842/conf.caadria.2008.579
1806,caadria2008_70_session7a_579,Daniel Jun Chung Hii,2,2008,https://doi.org/10.52842/conf.caadria.2008.579
1807,caadria2008_71_session7a_587,Rabee M. Reffat,1,2008,https://doi.org/10.52842/conf.caadria.2008.587
1808,caadria2008_71_session7a_587,Yaman Khaeruzzaman,2,2008,https://doi.org/10.52842/conf.caadria.2008.587
1809,caadria2008_71_session7a_587,Emad El-Sebakhy,3,2008,https://doi.org/10.52842/conf.caadria.2008.587
1810,caadria2008_71_session7a_587,I Putu Raharja,4,2008,https://doi.org/10.52842/conf.caadria.2008.587
1811,caadria2008_72_session7a_594,Satakhun Kosavinta,1,2008,https://doi.org/10.52842/conf.caadria.2008.594
1812,caadria2008_73_session7a_601,Ning Gu,1,2008,https://doi.org/10.52842/conf.caadria.2008.601
1813,caadria2008_73_session7a_601,Jerry Jen-Hung Tsai,2,2008,https://doi.org/10.52842/conf.caadria.2008.601
1814,caadria2008_74_session7a_609,Norio Koba,1,2008,https://doi.org/10.52842/conf.caadria.2008.609
1815,caadria2008_74_session7a_609,Koji Koizumi,2,2008,https://doi.org/10.52842/conf.caadria.2008.609
1816,caadria2008_74_session7a_609,Tatsuya Kishimoto,3,2008,https://doi.org/10.52842/conf.caadria.2008.609
1817,caadria2008_75_session7b_622,Selina Lam,1,2008,https://doi.org/10.52842/conf.caadria.2008.662
1818,caadria2008_76_session7b_629,Pinyo Jinuntuya,1,2008,https://doi.org/10.52842/conf.caadria.2008.629
1819,caadria2008_76_session7b_629,Prittiporn Lopkerd,2,2008,https://doi.org/10.52842/conf.caadria.2008.629
1820,caadria2008_77_session7b_635,Thorsten M. Loemker,1,2008,https://doi.org/10.52842/conf.caadria.2008.635
1821,caadria2008_78_session7b_642,Chumporn Moorapun,1,2008,https://doi.org/10.52842/conf.caadria.2008.642
1822,caadria2008_79_session7b_647,Nguyen Quang Huy,1,2008,https://doi.org/10.52842/conf.caadria.2008.647
1823,caadria2008_7_session1b_061,Bechir Kenzari,1,2008,https://doi.org/10.52842/conf.caadria.2008.061
